,Year,state,city_or_county,incident_id,casualty
24062,2017,California,Artesia,5,4
24063,2017,California,Arvin,5,5
24064,2017,California,Atwater,10,4
24065,2017,California,Auburn,3,0
24066,2017,California,Auburn (Bowman),1,0
24067,2017,California,Avenal,2,1
24068,2017,California,Azusa,7,6
24069,2017,California,Badger,1,1
24070,2017,California,Bakersfield,263,156
24071,2017,California,Baldwin Park,3,3
24072,2017,California,Baldwin Park (Irwindale),3,1
24073,2017,California,Banning,5,9
24074,2017,California,Barstow,10,5
24075,2017,California,Beaumont,3,2
24076,2017,California,Beaumont (Cherry Valley),2,3
24077,2017,California,Bell Gardens,4,0
24078,2017,California,Bell Gardens (Cudahy),1,0
24079,2017,California,Bellflower,7,8
24080,2017,California,Belmont,2,2
24081,2017,California,Ben Lomond,2,2
24082,2017,California,Berkeley,28,9
24083,2017,California,Berry Creek,3,4
24084,2017,California,Big Bear City,1,0
24085,2017,California,Big Bear Lake,2,1
24086,2017,California,Big Bear Lake (Big Bear),2,0
24087,2017,California,Bloomington,5,7
24088,2017,California,Blythe,2,0
24089,2017,California,Boulder Creek,1,0
24090,2017,California,Bradley,1,0
24091,2017,California,Brawley,1,0
24092,2017,California,Brea,3,2
24093,2017,California,Brentwood,9,5
24094,2017,California,Bridgeville,1,1
24095,2017,California,Brisbane,2,0
24096,2017,California,Buellton,1,0
24097,2017,California,Buena Park,1,1
24098,2017,California,Burbank,6,2
24099,2017,California,Burson,1,0
24100,2017,California,Butte (county),1,1
24101,2017,California,Buttonwillow,1,0
24102,2017,California,Cabazon,1,1
24103,2017,California,Calexico,3,0
24104,2017,California,California City,3,1
24105,2017,California,Calimesa,2,1
24106,2017,California,Camarillo,5,1
24107,2017,California,Campbell,3,0
24108,2017,California,Campo,2,1
24109,2017,California,Camptonville,1,2
24110,2017,California,Capitola,1,2
24111,2017,California,Carlsbad,1,1
24112,2017,California,Carmel,1,0
24113,2017,California,Carmel Valley,3,2
24114,2017,California,Carson,13,12
24115,2017,California,Caruthers,1,2
24116,2017,California,Castaic,4,2
24117,2017,California,Castro Valley,2,0
24118,2017,California,Castroville,6,1
24119,2017,California,Cathedral City,9,7
24120,2017,California,Cazadero,1,0
24121,2017,California,Ceres,4,3
24122,2017,California,Cerritos,5,5
24123,2017,California,Chatsworth,2,2
24124,2017,California,Chico,42,19
24125,2017,California,Chino,2,4
24126,2017,California,Chino Hills,1,0
24127,2017,California,Chowchilla,4,3
24128,2017,California,Chula Vista,12,5
24129,2017,California,Citrus Heights,10,6
24130,2017,California,City Of Industry,2,3
24131,2017,California,Claremont,1,1
24132,2017,California,Clearlake,4,2
24133,2017,California,Clearlake Oaks,1,4
24134,2017,California,Cloverdale,1,1
24135,2017,California,Clovis,7,3
24136,2017,California,Coachella,10,2
24137,2017,California,Coalinga,1,1
24138,2017,California,Colton,10,11
24139,2017,California,Colusa,1,0
24140,2017,California,Compton,21,29
24141,2017,California,Compton (East Rancho Dominguez),1,0
24142,2017,California,Concord,17,8
24143,2017,California,Contra Costa (county),2,0
24144,2017,California,Corcoran,3,1
24145,2017,California,Corning,14,20
24146,2017,California,Corona,5,2
24147,2017,California,Corona (Eastvale),2,0
24148,2017,California,Corte Madera,1,1
24149,2017,California,Costa Mesa,2,3
24150,2017,California,Cotati,2,1
24151,2017,California,Cottonwood,9,7
24152,2017,California,Covelo,3,0
24153,2017,California,Covina,4,5
24154,2017,California,Crescent City,4,7
24155,2017,California,Crestline,1,0
24156,2017,California,Cupertino,2,2
24157,2017,California,Daggett,1,1
24158,2017,California,Daly City,1,1
24159,2017,California,Dana Point,1,0
24160,2017,California,Danville,1,0
24161,2017,California,Davis,5,1
24162,2017,California,Delano,10,7
24163,2017,California,Delhi,1,0
24164,2017,California,Descanso,1,2
24165,2017,California,Desert Hot Springs,19,15
24166,2017,California,Desert Hot Springs (Desert Edge),1,1
24167,2017,California,Diamond Springs,2,3
24168,2017,California,Dinuba,3,2
24169,2017,California,Discovery Bay,1,1
24170,2017,California,Dos Palos,4,2
24171,2017,California,Douglas City,1,1
24172,2017,California,Downey,3,7
24173,2017,California,Duarte,10,10
24174,2017,California,Dublin,1,0
24175,2017,California,Durham,1,1
24176,2017,California,Edwards (North Edwards),1,1
24177,2017,California,El Cajon,3,3
24178,2017,California,El Centro,5,7
24179,2017,California,El Cerrito,10,3
24180,2017,California,El Monte,12,10
24181,2017,California,El Segundo,2,4
24182,2017,California,El Sobrante,2,0
24183,2017,California,Elk Grove,8,10
24184,2017,California,Elverta,1,1
24185,2017,California,Emeryville,4,4
24186,2017,California,Escondido,9,9
24187,2017,California,Eureka,51,7
24188,2017,California,Exeter,3,2
24189,2017,California,Fair Oaks,1,1
24190,2017,California,Fairfield,17,16
24191,2017,California,Fallbrook,2,0
24192,2017,California,Farmersville,1,1
24193,2017,California,Ferndale,1,2
24194,2017,California,Fontana,12,15
24195,2017,California,Foresthill,1,0
24196,2017,California,Forestville,2,3
24197,2017,California,Fortuna,13,0
24198,2017,California,Fountain Valley,3,1
24199,2017,California,Fowler,1,2
24200,2017,California,Fremont,11,7
24201,2017,California,Fresno,195,168
24202,2017,California,Fresno (county),2,2
24203,2017,California,Fullerton,4,2
24204,2017,California,Garberville,6,2
24205,2017,California,Garden Grove,6,6
24206,2017,California,Gardena,13,18
24207,2017,California,Gerber,4,0
24208,2017,California,Gilroy,2,2
24209,2017,California,Glen Ellen,1,0
24210,2017,California,Glendale,4,3
24211,2017,California,Goleta,1,2
24212,2017,California,Grand Terrace,1,1
24213,2017,California,Grass Valley,3,0
24214,2017,California,Grass Valley (Alta Sierra),1,1
24215,2017,California,Greenfield,5,3
24216,2017,California,Gridley,1,0
24217,2017,California,Grover Beach,2,3
24218,2017,California,Gustine,1,0
24219,2017,California,Gustine (Santa Nella),1,1
24220,2017,California,Hacienda Heights,5,3
24221,2017,California,Hanford,6,8
24222,2017,California,Harbor City,5,4
24223,2017,California,Hawaiian Gardens,1,0
24224,2017,California,Hawthorne,4,4
24225,2017,California,Hayward,18,17
24226,2017,California,Healdsburg,4,3
24227,2017,California,Hemet,14,8
24228,2017,California,Hermosa Beach,1,1
24229,2017,California,Hesperia,14,9
24230,2017,California,Hesperia (Oak Hills),1,0
24231,2017,California,Hidden Valley Lake,1,1
24232,2017,California,Highland,9,8
24233,2017,California,Hollister,3,1
24234,2017,California,Holtville,1,0
24235,2017,California,Homeland,1,0
24236,2017,California,Hoopa,7,2
24237,2017,California,Hoopa (Weitchpec),1,1
24238,2017,California,Hopland,1,0
24239,2017,California,Hornbrook,1,1
24240,2017,California,Humboldt (county),6,0
24241,2017,California,Humboldt County (county),4,0
24242,2017,California,Huntington Beach,10,11
24243,2017,California,Huntington Park,3,4
24244,2017,California,Huron,5,5
24245,2017,California,Hydesville,1,0
24246,2017,California,Igo (Ono),1,1
24247,2017,California,Imperial,2,1
24248,2017,California,Imperial Beach,1,1
24249,2017,California,Indio,26,15
24250,2017,California,Indio (Bermuda Dunes),1,1
24251,2017,California,Inglewood,10,16
24252,2017,California,Irvine,4,2
24253,2017,California,Ivanhoe,2,2
24254,2017,California,Jamestown,1,0
24255,2017,California,Jolon (Fort Hunter Liggett),1,1
24256,2017,California,Joshua Tree,2,0
24257,2017,California,Kelseyville,3,2
24258,2017,California,Kerman,2,0
24259,2017,California,Kern (county),2,1
24260,2017,California,King City,9,7
24261,2017,California,Kings Beach,1,2
24262,2017,California,Kingsburg,1,0
24263,2017,California,Klamath,2,1
24264,2017,California,Knights Landing,2,3
24265,2017,California,La Habra,5,3
24266,2017,California,La Jolla,4,2
24267,2017,California,La Mesa,6,5
24268,2017,California,La Mirada,1,1
24269,2017,California,La Palma,1,0
24270,2017,California,La Puente,7,4
24271,2017,California,La Quinta,1,0
24272,2017,California,La Verne,2,3
24273,2017,California,Laguna Beach,2,0
24274,2017,California,Laguna Hills,1,1
24275,2017,California,Laguna Niguel,1,2
24276,2017,California,Lake Elsinore,9,5
24277,2017,California,Lakeside,1,1
24278,2017,California,Lakewood,2,4
24279,2017,California,Lamont,10,11
24280,2017,California,Lancaster,18,18
24281,2017,California,Larkspur,1,0
24282,2017,California,Lathrop,1,1
24283,2017,California,Lawndale,4,4
24284,2017,California,Laytonville,1,1
24285,2017,California,Le Grand,1,0
24286,2017,California,Lebec (Gorman),1,1
24287,2017,California,Lemon Grove,3,4
24288,2017,California,Lemoore,5,4
24289,2017,California,Lewiston,1,0
24290,2017,California,Lincoln,2,4
24291,2017,California,Lindsay,1,1
24292,2017,California,Littlerock,1,1
24293,2017,California,Live Oak,1,0
24294,2017,California,Livermore,9,4
24295,2017,California,Livingston,2,0
24296,2017,California,Lodi,9,3
24297,2017,California,Loleta,5,1
24298,2017,California,Loma Linda,1,0
24299,2017,California,Lompoc,7,4
24300,2017,California,Lompoc (Vandenberg Village),1,0
24301,2017,California,Long Beach,88,76
24302,2017,California,Long Beach (Bixby Knolls),1,0
24303,2017,California,Long Beach (North Long Beach),1,1
24304,2017,California,Los Angeles,229,241
24305,2017,California,Los Angeles (Boyle Heights),8,12
24306,2017,California,Los Angeles (Broadway Manchester),1,1
24307,2017,California,Los Angeles (East Los Angeles),1,1
24308,2017,California,Los Angeles (Highland Park),1,3
24309,2017,California,Los Angeles (Hollywood),13,14
24310,2017,California,Los Angeles (Leimert Park),1,2
24311,2017,California,Los Angeles (Lincoln Heights),1,1
24312,2017,California,Los Angeles (Mar Vista),2,2
24313,2017,California,Los Angeles (Silver Lake),1,1
24314,2017,California,Los Angeles (Watts),2,2
24315,2017,California,Los Angeles (Westchester),1,1
24316,2017,California,Los Angeles (county),5,6
24317,2017,California,Los Banos,7,6
24318,2017,California,Los Gatos,3,1
24319,2017,California,Los Molinos,2,0
24320,2017,California,Lucerne Valley,1,0
24321,2017,California,Ludlow,1,0
24322,2017,California,Lynwood,7,6
24323,2017,California,Lynwood (LYNWOOD),1,0
24324,2017,California,Madera,13,12
24325,2017,California,Malibu,1,0
24326,2017,California,Manchester,1,2
24327,2017,California,Manteca,6,6
24328,2017,California,Manton,1,0
24329,2017,California,Marina,3,0
24330,2017,California,Mariposa,1,0
24331,2017,California,Martinez,4,2
24332,2017,California,Marysville,4,2
24333,2017,California,Marysville (Loma Rica),1,0
24334,2017,California,Maywood,1,1
24335,2017,California,Mc Farland (Mcfarland),7,4
24336,2017,California,Mckinleyville,8,0
24337,2017,California,Mecca,1,0
24338,2017,California,Mendocino,1,1
24339,2017,California,Menifee,3,2
24340,2017,California,Menlo Park,1,1
24341,2017,California,Mentone,2,0
24342,2017,California,Merced,25,10
24343,2017,California,Merced County (county),1,0
24344,2017,California,Milpitas,4,2
24345,2017,California,Miranda,1,1
24346,2017,California,Modesto,51,36
24347,2017,California,Mojave,4,3
24348,2017,California,Monrovia,4,6
24349,2017,California,Montclair,1,2
24350,2017,California,Montebello,6,5
24351,2017,California,Monterey,2,2
24352,2017,California,Monterey (county),1,0
24353,2017,California,Moreno Valley,23,20
24354,2017,California,Morgan Hill,3,1
24355,2017,California,Morongo Valley,1,0
24356,2017,California,Moss Beach,1,1
24357,2017,California,Moss Landing,1,0
24358,2017,California,Mount Shasta,1,2
24359,2017,California,Mountain View,5,1
24360,2017,California,Murrieta,6,3
24361,2017,California,Myers Flat,1,1
24362,2017,California,Napa,3,2
24363,2017,California,National City,1,4
24364,2017,California,Needles,3,0
24365,2017,California,Newark,1,1
24366,2017,California,Newhall,5,3
24367,2017,California,Newman,2,3
24368,2017,California,Newport Beach,2,1
24369,2017,California,Norco,1,1
24370,2017,California,North Fork,1,0
24371,2017,California,North Highlands,3,4
24372,2017,California,North Hills,3,3
24373,2017,California,North Hollywood,5,6
24374,2017,California,Northridge,3,5
24375,2017,California,Norwalk,21,17
24376,2017,California,Novato,3,4
24377,2017,California,Nuevo (Lakeview),1,2
24378,2017,California,Oak View,3,0
24379,2017,California,Oakdale,1,1
24380,2017,California,Oakdale (Knights Ferry),1,1
24381,2017,California,Oakhurst,1,1
24382,2017,California,Oakland,224,233
24383,2017,California,Oakley,5,2
24384,2017,California,Oceanside,14,10
24385,2017,California,Olivehurst,6,3
24386,2017,California,Olivehurst (Arboga),1,0
24387,2017,California,Ontario,10,11
24388,2017,California,Orange,4,3
24389,2017,California,Orange Cove,1,1
24390,2017,California,Orangevale,1,1
24391,2017,California,Oregon House,1,3
24392,2017,California,Orick,1,0
24393,2017,California,Orland,4,4
24394,2017,California,Orosi,4,4
24395,2017,California,Oroville,18,7
24396,2017,California,Oroville (Butte Valley),1,1
24397,2017,California,Oroville (Thermalito),1,0
24398,2017,California,Oxnard,64,35
24399,2017,California,Pacific Grove,1,0
24400,2017,California,Pacifica,3,4
24401,2017,California,Pacoima,6,11
24402,2017,California,Pacoima (Arleta),3,4
24403,2017,California,Pala,1,1
24404,2017,California,Palermo,1,0
24405,2017,California,Palm Desert,5,3
24406,2017,California,Palm Springs,8,7
24407,2017,California,Palmdale,11,11
24408,2017,California,Palo Alto,1,0
24409,2017,California,Palo Alto (East Palo Alto),1,2
24410,2017,California,Panorama City,8,12
24411,2017,California,Paradise,4,2
24412,2017,California,Paramount,10,3
24413,2017,California,Pasadena,29,19
24414,2017,California,Patterson,2,2
24415,2017,California,Pauma Valley,1,1
24416,2017,California,Perris,11,7
24417,2017,California,Pescadero,1,0
24418,2017,California,Petaluma,2,0
24419,2017,California,Phelan,4,1
24420,2017,California,Philo,1,1
24421,2017,California,Pico Rivera,5,3
24422,2017,California,Piedmont,4,0
24423,2017,California,Pinecrest,1,0
24424,2017,California,Pinole,2,1
24425,2017,California,Pinon Hills,1,1
24426,2017,California,Pittsburg,20,12
24427,2017,California,Pixley,1,0
24428,2017,California,Placentia,1,1
24429,2017,California,Placer (county),3,1
24430,2017,California,Placerville,1,1
24431,2017,California,Planada,2,3
24432,2017,California,Pleasanton,4,1
24433,2017,California,Pomona,28,26
24434,2017,California,Port Hueneme,6,4
24435,2017,California,Porterville,11,4
24436,2017,California,Porterville (Poplar),1,0
24437,2017,California,Poway,1,0
24438,2017,California,Quail Valley (Canyon Lake),1,0
24439,2017,California,Raisin City,1,1
24440,2017,California,Ramona,1,0
24441,2017,California,Rancho Cordova,4,3
24442,2017,California,Rancho Cucamonga,12,4
24443,2017,California,Rancho Palos Verdes,2,0
24444,2017,California,Red Bluff,41,2
24445,2017,California,Redcrest,1,0
24446,2017,California,Redding,13,11
24447,2017,California,Redlands,3,1
24448,2017,California,Redondo Beach,1,0
24449,2017,California,Redway,3,0
24450,2017,California,Redwood City,6,5
24451,2017,California,Redwood City (Woodside),2,0
24452,2017,California,Redwood Valley,1,0
24453,2017,California,Represa,1,2
24454,2017,California,Reseda,7,7
24455,2017,California,Rialto,5,5
24456,2017,California,Richmond,33,26
24457,2017,California,Ridgecrest,6,3
24458,2017,California,Rio Dell,3,2
24459,2017,California,Rio Linda,2,3
24460,2017,California,Ripon,1,1
24461,2017,California,Riverdale,3,3
24462,2017,California,Riverside,28,17
24463,2017,California,Riverside (Jurupa Valley),10,5
24464,2017,California,Riverside (Woodcrest),1,1
24465,2017,California,Riverside (county),3,1
24466,2017,California,Rocklin,5,2
24467,2017,California,Rohnert Park,2,0
24468,2017,California,Rosamond,6,5
24469,2017,California,Rosemead,5,4
24470,2017,California,Roseville,5,3
24471,2017,California,Sacramento,151,146
24472,2017,California,Sacramento (Fruitridge),1,0
24473,2017,California,Sacramento (county),2,3
24474,2017,California,Salinas,54,50
24475,2017,California,Salinas (Prunedale),7,1
24476,2017,California,San Andreas,1,0
24477,2017,California,San Anselmo,1,0
24478,2017,California,San Bernardino,74,69
24479,2017,California,San Bernardino (Muscoy),2,2
24480,2017,California,San Bernardino (county),3,1
24481,2017,California,San Bruno,3,2
24482,2017,California,San Carlos,1,2
24483,2017,California,San Diego,83,73
24484,2017,California,San Diego (county),2,1
24485,2017,California,San Fernando,3,3
24486,2017,California,San Francisco,104,102
24487,2017,California,San Gabriel,2,3
24488,2017,California,San Jacinto,10,9
24489,2017,California,San Joaquin County (county),1,0
24490,2017,California,San Jose,59,59
24491,2017,California,San Leandro,15,11
24492,2017,California,San Lucas,1,0
24493,2017,California,San Marcos,2,1
24494,2017,California,San Marino,1,0
24495,2017,California,San Mateo,4,3
24496,2017,California,San Pablo,3,4
24497,2017,California,San Pedro,9,8
24498,2017,California,San Rafael,2,1
24499,2017,California,San Ramon,1,0
24500,2017,California,San Ysidro,1,0
24501,2017,California,Sanger,3,5
24502,2017,California,Sanger (Minkler),1,1
24503,2017,California,Santa Ana,38,42
24504,2017,California,Santa Ana (North Tustin),1,0
24505,2017,California,Santa Barbara,6,3
24506,2017,California,Santa Clara,23,10
24507,2017,California,Santa Clarita,10,5
24508,2017,California,Santa Clarita (Saugus),1,0
24509,2017,California,Santa Cruz,12,5
24510,2017,California,Santa Fe Springs,1,0
24511,2017,California,Santa Maria,9,5
24512,2017,California,Santa Maria (Orcutt),6,5
24513,2017,California,Santa Monica,6,9
24514,2017,California,Santa Paula,6,7
24515,2017,California,Santa Rosa,27,11
24516,2017,California,Santee,3,3
24517,2017,California,Saratoga,3,3
24518,2017,California,Scotia,1,0
24519,2017,California,Seal Beach,3,2
24520,2017,California,Seaside,1,1
24521,2017,California,Seaside (Sand City),1,1
24522,2017,California,Sebastopol,2,0
24523,2017,California,Selma,6,6
24524,2017,California,Shafter,1,0
24525,2017,California,Shasta (county),1,0
24526,2017,California,Shasta Lake,1,0
24527,2017,California,Sherman Oaks,3,4
24528,2017,California,Shingle Springs,3,3
24529,2017,California,Signal Hill,1,3
24530,2017,California,Simi Valley,6,1
24531,2017,California,Smartsville,1,0
24532,2017,California,Snelling,1,1
24533,2017,California,Solana Beach,1,1
24534,2017,California,Soledad,3,1
24535,2017,California,Sonoma,1,0
24536,2017,California,Sonora,1,0
24537,2017,California,Soquel,1,0
24538,2017,California,Soulsbyville,1,1
24539,2017,California,South Gate,13,12
24540,2017,California,Spreckels,1,1
24541,2017,California,Spring Valley,6,6
24542,2017,California,Springville,2,0
24543,2017,California,Stanislaus (county),2,0
24544,2017,California,Stevenson Ranch,1,0
24545,2017,California,Stockton,330,138
24546,2017,California,Strathmore,1,0
24547,2017,California,Studio City,1,2
24548,2017,California,Sugarloaf,1,0
24549,2017,California,Suisun City,9,2
24550,2017,California,Sun Valley,3,2
24551,2017,California,Sunland,2,2
24552,2017,California,Sunnyvale,3,3
24553,2017,California,Sylmar,5,3
24554,2017,California,Tahoe City,1,1
24555,2017,California,Tarzana,1,2
24556,2017,California,Tehachapi,3,1
24557,2017,California,Tehama (county),3,0
24558,2017,California,Temecula,4,1
24559,2017,California,Temple City,2,1
24560,2017,California,Thousand Oaks,2,2
24561,2017,California,Thousand Palms,1,3
24562,2017,California,Torrance,4,2
24563,2017,California,Tracy,2,1
24564,2017,California,Trinidad,2,0
24565,2017,California,Trinity (county),1,1
24566,2017,California,Truckee,1,1
24567,2017,California,Tulare,8,7
24568,2017,California,Turlock,8,7
24569,2017,California,Tustin,4,4
24570,2017,California,Twentynine Palms,5,5
24571,2017,California,Ukiah,5,5
24572,2017,California,Union City,1,1
24573,2017,California,Upland,4,4
24574,2017,California,Vacaville,11,8
24575,2017,California,Vallejo,23,23
24576,2017,California,Valley Center,2,1
24577,2017,California,Valley Springs,5,0
24578,2017,California,Van Nuys,16,12
24579,2017,California,Venice,2,2
24580,2017,California,Ventura,22,8
24581,2017,California,Ventura (Saticoy),1,2
24582,2017,California,Ventura (Ventura County Gov),1,0
24583,2017,California,Ventura (county),3,0
24584,2017,California,Victorville,32,20
24585,2017,California,Visalia,22,19
24586,2017,California,Vista,7,6
24587,2017,California,Walnut,1,0
24588,2017,California,Walnut Creek,2,1
24589,2017,California,Walnut Grove,2,1
24590,2017,California,Warner Springs,1,1
24591,2017,California,Wasco,4,0
24592,2017,California,Watsonville,21,6
24593,2017,California,Watsonville (Pajaro),1,0
24594,2017,California,Watsonville (Royal Oaks),2,0
24595,2017,California,Weaverville,2,0
24596,2017,California,Weldon,1,1
24597,2017,California,West Covina,6,7
24598,2017,California,West Hollywood,2,1
24599,2017,California,West Sacramento,2,4
24600,2017,California,Westminster,1,2
24601,2017,California,Westwood,1,2
24602,2017,California,Whittier,13,18
24603,2017,California,Wildomar,1,1
24604,2017,California,Willits,1,0
24605,2017,California,Willow Creek,3,1
24606,2017,California,Willows,1,0
24607,2017,California,Wilmington,12,10
24608,2017,California,Winchester,2,0
24609,2017,California,Windsor,1,0
24610,2017,California,Winnetka,2,1
24611,2017,California,Winton,2,0
24612,2017,California,Wonder Valley,1,0
24613,2017,California,Woodlake,1,1
24614,2017,California,Woodland,1,0
24615,2017,California,Woodland Hills,2,2
24616,2017,California,Yorba Linda,1,2
24617,2017,California,Yreka,1,1
24618,2017,California,Yuba City,4,3
24619,2017,California,Yucaipa,2,0
24620,2017,California,Yucaipa (Oak Glen),1,0
24621,2017,California,Yucca Valley,3,0
24622,2017,Colorado,Adams (county),1,1
24623,2017,Colorado,Agate,1,0
24624,2017,Colorado,Arvada,4,3
24625,2017,Colorado,Aspen,2,0
24626,2017,Colorado,Aurora,32,30
24627,2017,Colorado,Aurora (Centennial),6,9
24628,2017,Colorado,Bailey,1,0
24629,2017,Colorado,Bayfield,1,1
24630,2017,Colorado,Bellvue,1,1
24631,2017,Colorado,Berthoud,1,1
24632,2017,Colorado,Boulder,16,5
24633,2017,Colorado,Brighton,6,2
24634,2017,Colorado,Broomfield,1,0
24635,2017,Colorado,Calhan,1,0
24636,2017,Colorado,Canon City,9,5
24637,2017,Colorado,Capulin,1,4
24638,2017,Colorado,Castle Rock,5,4
24639,2017,Colorado,Clifton,9,1
24640,2017,Colorado,Colorado Springs,192,132
24641,2017,Colorado,Colorado Springs (Fort Carson),3,3
24642,2017,Colorado,Commerce City,7,5
24643,2017,Colorado,Conifer,1,0
24644,2017,Colorado,Cope,1,1
24645,2017,Colorado,Cortez,1,1
24646,2017,Colorado,Cotopaxi,1,1
24647,2017,Colorado,Craig,1,1
24648,2017,Colorado,Denver,130,122
24649,2017,Colorado,Denver (Federal Heights),3,1
24650,2017,Colorado,Denver (Glendale),1,1
24651,2017,Colorado,Denver (North Glenn),1,0
24652,2017,Colorado,Denver (Northglenn),8,5
24653,2017,Colorado,Durango,3,2
24654,2017,Colorado,Eagle (county),1,1
24655,2017,Colorado,Elbert (county),1,0
24656,2017,Colorado,Englewood,10,4
24657,2017,Colorado,Englewood (Greenwood Village),3,0
24658,2017,Colorado,Erie,1,1
24659,2017,Colorado,Estes Park,2,1
24660,2017,Colorado,Evans,4,0
24661,2017,Colorado,Florence,2,0
24662,2017,Colorado,Florissant,1,0
24663,2017,Colorado,Fort Collins,13,13
24664,2017,Colorado,Fort Lupton,3,2
24665,2017,Colorado,Fountain,6,5
24666,2017,Colorado,Franktown,1,0
24667,2017,Colorado,Fruita,2,0
24668,2017,Colorado,Gateway,1,0
24669,2017,Colorado,Golden,3,4
24670,2017,Colorado,Grand (county),1,0
24671,2017,Colorado,Grand Junction,65,8
24672,2017,Colorado,Grand Junction (Fruitvale),3,0
24673,2017,Colorado,Greeley,24,13
24674,2017,Colorado,Grover,1,1
24675,2017,Colorado,Gunnison,1,0
24676,2017,Colorado,Henderson,2,2
24677,2017,Colorado,Johnstown,1,0
24678,2017,Colorado,Kersey,1,0
24679,2017,Colorado,La Junta,1,0
24680,2017,Colorado,La Salle,1,0
24681,2017,Colorado,Lafayette,2,2
24682,2017,Colorado,Larkspur,1,0
24683,2017,Colorado,Littleton,14,7
24684,2017,Colorado,Littleton (Highlands Ranch),2,9
24685,2017,Colorado,Littleton (Lakewood),10,4
24686,2017,Colorado,Loma,1,0
24687,2017,Colorado,Lone Tree,1,0
24688,2017,Colorado,Longmont,5,2
24689,2017,Colorado,Loveland,5,2
24690,2017,Colorado,Mesa (county),2,0
24691,2017,Colorado,Milliken,3,1
24692,2017,Colorado,Minturn,1,0
24693,2017,Colorado,Moffat,1,1
24694,2017,Colorado,Moffat (county),1,1
24695,2017,Colorado,Montrose,4,2
24696,2017,Colorado,Montrose (county),1,0
24697,2017,Colorado,Monument,2,2
24698,2017,Colorado,New Castle,1,0
24699,2017,Colorado,Olathe,1,1
24700,2017,Colorado,Pagosa Springs,1,1
24701,2017,Colorado,Park (county),1,0
24702,2017,Colorado,Parker,6,3
24703,2017,Colorado,Penrose,1,1
24704,2017,Colorado,Peyton,1,0
24705,2017,Colorado,Pleasant View,1,1
24706,2017,Colorado,Pueblo,87,27
24707,2017,Colorado,Pueblo (Bessemer),1,0
24708,2017,Colorado,Pueblo (Pueblo West),3,1
24709,2017,Colorado,Rifle,2,2
24710,2017,Colorado,Saguache,1,1
24711,2017,Colorado,Sedalia,2,2
24712,2017,Colorado,Seibert,1,1
24713,2017,Colorado,Simla,1,2
24714,2017,Colorado,Snowmass Village,2,1
24715,2017,Colorado,Springfield,1,0
24716,2017,Colorado,Steamboat Springs,1,1
24717,2017,Colorado,Telluride,1,0
24718,2017,Colorado,Thornton,8,6
24719,2017,Colorado,Trinidad,1,1
24720,2017,Colorado,Vail,1,0
24721,2017,Colorado,Walsenburg,1,1
24722,2017,Colorado,Westcliffe (Silver Cliff),1,1
24723,2017,Colorado,Westminster,8,9
24724,2017,Colorado,Weston,1,2
24725,2017,Colorado,Wheat Ridge,8,4
24726,2017,Colorado,Whitewater,2,0
24727,2017,Connecticut,Ansonia,7,5
24728,2017,Connecticut,Baltic (Sprague),1,1
24729,2017,Connecticut,Berlin,5,2
24730,2017,Connecticut,Bethel,2,0
24731,2017,Connecticut,Bolton,1,0
24732,2017,Connecticut,Bridgeport,199,109
24733,2017,Connecticut,Bristol,2,1
24734,2017,Connecticut,Burlington,2,1
24735,2017,Connecticut,Canton,1,0
24736,2017,Connecticut,Cheshire,1,0
24737,2017,Connecticut,Columbia,1,1
24738,2017,Connecticut,Cromwell,3,0
24739,2017,Connecticut,Danbury,9,2
24740,2017,Connecticut,Danielson,1,0
24741,2017,Connecticut,Danielson (Killingly),1,0
24742,2017,Connecticut,Derby,1,1
24743,2017,Connecticut,East Granby,1,0
24744,2017,Connecticut,East Hampton,2,0
24745,2017,Connecticut,East Hartford,3,4
24746,2017,Connecticut,East Haven,1,1
24747,2017,Connecticut,East Lyme,1,0
24748,2017,Connecticut,East Windsor,2,0
24749,2017,Connecticut,Easton,1,0
24750,2017,Connecticut,Ellington,1,0
24751,2017,Connecticut,Fairfield,6,2
24752,2017,Connecticut,Farmington,1,0
24753,2017,Connecticut,Glastonbury,1,0
24754,2017,Connecticut,Greenwich,2,0
24755,2017,Connecticut,Groton,3,0
24756,2017,Connecticut,Haddam,1,1
24757,2017,Connecticut,Hamden,22,11
24758,2017,Connecticut,Hartford,133,71
24759,2017,Connecticut,Kent,1,1
24760,2017,Connecticut,Killingworth,1,0
24761,2017,Connecticut,Lebanon,1,0
24762,2017,Connecticut,Ledyard,4,1
24763,2017,Connecticut,Litchfield,1,0
24764,2017,Connecticut,Manchester,6,3
24765,2017,Connecticut,Mansfield Center,1,1
24766,2017,Connecticut,Meriden,8,4
24767,2017,Connecticut,Middlebury,1,0
24768,2017,Connecticut,Middletown,5,1
24769,2017,Connecticut,Milford,16,5
24770,2017,Connecticut,Monroe,1,1
24771,2017,Connecticut,Montville,1,1
24772,2017,Connecticut,Naugatuck,5,0
24773,2017,Connecticut,New Britain,6,10
24774,2017,Connecticut,New Canaan,1,0
24775,2017,Connecticut,New Haven,62,48
24776,2017,Connecticut,New Haven (Fair Haven),1,1
24777,2017,Connecticut,New London,19,3
24778,2017,Connecticut,New Milford,1,1
24779,2017,Connecticut,Newington,3,2
24780,2017,Connecticut,Niantic,1,0
24781,2017,Connecticut,North Haven,5,0
24782,2017,Connecticut,North Stonington,1,1
24783,2017,Connecticut,North Windham,1,1
